time,team,site,odds
2020-12-27 13:05:26.591055,Chicago Bears,pointsbetus,1.26
2020-12-27 13:05:26.591057,Chicago Bears,intertops,1.22
2020-12-27 13:05:26.591059,Jacksonville Jaguars,betonlineag,4.7
2020-12-27 13:05:26.591060,Jacksonville Jaguars,fanduel,3.9
2020-12-27 13:05:26.591062,Jacksonville Jaguars,lowvig,4.7
2020-12-27 13:05:26.591063,Jacksonville Jaguars,williamhill_us,5.0
2020-12-27 13:05:26.591065,Jacksonville Jaguars,bookmaker,4.61
2020-12-27 13:05:26.591066,Jacksonville Jaguars,caesars,3.65
2020-12-27 13:05:26.591067,Jacksonville Jaguars,betfair,5.0
2020-12-27 13:05:26.591069,Jacksonville Jaguars,unibet,4.4
2020-12-27 13:05:26.591070,Jacksonville Jaguars,sugarhouse,4.4
2020-12-27 13:05:26.591072,Jacksonville Jaguars,betrivers,4.4
2020-12-27 13:05:26.591074,Jacksonville Jaguars,draftkings,4.4
2020-12-27 13:05:26.591075,Jacksonville Jaguars,gtbets,3.73
2020-12-27 13:05:26.591076,Jacksonville Jaguars,betmgm,4.0
2020-12-27 13:05:26.591078,Jacksonville Jaguars,mybookieag,4.6
2020-12-27 13:05:26.591080,Jacksonville Jaguars,bovada,4.75
2020-12-27 13:05:26.591081,Jacksonville Jaguars,pointsbetus,3.95
2020-12-27 13:05:26.591083,Jacksonville Jaguars,intertops,4.55
2020-12-27 13:05:26.591085,Atlanta Falcons,williamhill_us,5.5
2020-12-27 13:05:26.591087,Atlanta Falcons,fanduel,5.1
2020-12-27 13:05:26.591089,Atlanta Falcons,bookmaker,5.31
2020-12-27 13:05:26.591090,Atlanta Falcons,caesars,4.6
2020-12-27 13:05:26.591092,Atlanta Falcons,lowvig,5.2
2020-12-27 13:05:26.591093,Atlanta Falcons,betonlineag,5.55
2020-12-27 13:05:26.591095,Atlanta Falcons,betfair,5.7
2020-12-27 13:05:26.591096,Atlanta Falcons,unibet,4.8
2020-12-27 13:05:26.591098,Atlanta Falcons,sugarhouse,4.75
2020-12-27 13:05:26.591099,Atlanta Falcons,betrivers,5.1
2020-12-27 13:05:26.591101,Atlanta Falcons,draftkings,4.75
2020-12-27 13:05:26.591102,Atlanta Falcons,gtbets,4.52
2020-12-27 13:05:26.591104,Atlanta Falcons,betmgm,5.75
2020-12-27 13:05:26.591106,Atlanta Falcons,mybookieag,5.5
2020-12-27 13:05:26.591107,Atlanta Falcons,bovada,5.15
2020-12-27 13:05:26.591108,Atlanta Falcons,pointsbetus,5.0
2020-12-27 13:05:26.591110,Atlanta Falcons,intertops,5.1
2020-12-27 13:05:26.591112,Kansas City Chiefs,williamhill_us,1.17
2020-12-27 13:05:26.591113,Kansas City Chiefs,fanduel,1.17
2020-12-27 13:05:26.591115,Kansas City Chiefs,bookmaker,1.17
2020-12-27 13:05:26.591116,Kansas City Chiefs,caesars,1.18
2020-12-27 13:05:26.591118,Kansas City Chiefs,lowvig,1.19
2020-12-27 13:05:26.591119,Kansas City Chiefs,betonlineag,1.17
2020-12-27 13:05:26.591121,Kansas City Chiefs,betfair,1.18
2020-12-27 13:05:26.591122,Kansas City Chiefs,unibet,1.17
2020-12-27 13:05:26.591124,Kansas City Chiefs,sugarhouse,1.17
2020-12-27 13:05:26.591126,Kansas City Chiefs,betrivers,1.16
2020-12-27 13:05:26.591127,Kansas City Chiefs,draftkings,1.18
2020-12-27 13:05:26.591129,Kansas City Chiefs,gtbets,1.18
2020-12-27 13:05:26.591130,Kansas City Chiefs,betmgm,1.14
2020-12-27 13:05:26.591131,Kansas City Chiefs,mybookieag,1.16
2020-12-27 13:05:26.591133,Kansas City Chiefs,bovada,1.16
2020-12-27 13:05:26.591134,Kansas City Chiefs,pointsbetus,1.18
2020-12-27 13:05:26.591136,Kansas City Chiefs,intertops,1.18
2020-12-27 13:05:26.591138,Baltimore Ravens,betfair,1.23
2020-12-27 13:05:26.591140,Baltimore Ravens,fanduel,1.21
2020-12-27 13:05:26.591141,Baltimore Ravens,betonlineag,1.22
2020-12-27 13:05:26.591309,Baltimore Ravens,lowvig,1.22
2020-12-27 13:05:26.591312,Baltimore Ravens,unibet,1.22
2020-12-27 13:05:26.591314,Baltimore Ravens,sugarhouse,1.22
2020-12-27 13:05:26.591316,Baltimore Ravens,betrivers,1.2
2020-12-27 13:05:26.591317,Baltimore Ravens,draftkings,1.2
2020-12-27 13:05:26.591318,Baltimore Ravens,williamhill_us,1.23
2020-12-27 13:05:26.591320,Baltimore Ravens,betmgm,1.22
2020-12-27 13:05:26.591321,Baltimore Ravens,pointsbetus,1.19
2020-12-27 13:05:26.591323,Baltimore Ravens,gtbets,1.18
2020-12-27 13:05:26.591324,Baltimore Ravens,bovada,1.21
2020-12-27 13:05:26.591326,Baltimore Ravens,bookmaker,1.22
2020-12-27 13:05:26.591327,Baltimore Ravens,intertops,1.22
2020-12-27 13:05:26.591329,Baltimore Ravens,mybookieag,1.2
2020-12-27 13:05:26.591331,New York Giants,betfair,4.7
2020-12-27 13:05:26.591332,New York Giants,fanduel,4.5
2020-12-27 13:05:26.591333,New York Giants,betonlineag,4.59
2020-12-27 13:05:26.591335,New York Giants,lowvig,4.6
2020-12-27 13:05:26.591336,New York Giants,unibet,4.25
2020-12-27 13:05:26.591338,New York Giants,sugarhouse,4.2
2020-12-27 13:05:26.591339,New York Giants,betrivers,4.4
2020-12-27 13:05:26.591341,New York Giants,draftkings,4.4
2020-12-27 13:05:26.591342,New York Giants,williamhill_us,4.6
2020-12-27 13:05:26.591344,New York Giants,betmgm,4.4
2020-12-27 13:05:26.591345,New York Giants,pointsbetus,4.8
2020-12-27 13:05:26.591347,New York Giants,gtbets,4.52
2020-12-27 13:05:26.591348,New York Giants,bovada,4.35
2020-12-27 13:05:26.591350,New York Giants,bookmaker,4.51
2020-12-27 13:05:26.591351,New York Giants,intertops,4.5
2020-12-27 13:05:26.591353,New York Giants,mybookieag,4.9
2020-12-27 13:05:26.591356,Cincinnati Bengals,fanduel,3.45
2020-12-27 13:05:26.591357,Cincinnati Bengals,betfair,3.1
2020-12-27 13:05:26.591359,Cincinnati Bengals,sugarhouse,3.35
2020-12-27 13:05:26.591360,Cincinnati Bengals,draftkings,3.35
2020-12-27 13:05:26.591362,Cincinnati Bengals,betrivers,3.35
2020-12-27 13:05:26.591363,Cincinnati Bengals,unibet,3.3
2020-12-27 13:05:26.591365,Cincinnati Bengals,caesars,3.2
2020-12-27 13:05:26.591367,Cincinnati Bengals,williamhill_us,3.8
2020-12-27 13:05:26.591368,Cincinnati Bengals,betmgm,3.0
2020-12-27 13:05:26.591370,Cincinnati Bengals,pointsbetus,1.0
2020-12-27 13:05:26.591371,Cincinnati Bengals,gtbets,3.19
2020-12-27 13:05:26.591373,Cincinnati Bengals,betonlineag,3.7
2020-12-27 13:05:26.591374,Cincinnati Bengals,lowvig,3.7
2020-12-27 13:05:26.591375,Cincinnati Bengals,bovada,3.7
2020-12-27 13:05:26.591377,Cincinnati Bengals,bookmaker,3.81
2020-12-27 13:05:26.591378,Cincinnati Bengals,intertops,3.75
2020-12-27 13:05:26.591380,Cincinnati Bengals,mybookieag,3.8
2020-12-27 13:05:26.591382,Houston Texans,fanduel,1.31
2020-12-27 13:05:26.591383,Houston Texans,betfair,1.32
2020-12-27 13:05:26.591385,Houston Texans,sugarhouse,1.32
2020-12-27 13:05:26.591386,Houston Texans,draftkings,1.32
2020-12-27 13:05:26.591388,Houston Texans,betrivers,1.32
2020-12-27 13:05:26.591389,Houston Texans,unibet,1.32
2020-12-27 13:05:26.591391,Houston Texans,caesars,1.32
2020-12-27 13:05:26.591392,Houston Texans,williamhill_us,1.29
2020-12-27 13:05:26.591394,Houston Texans,betmgm,1.4
2020-12-27 13:05:26.591395,Houston Texans,pointsbetus,1.0
2020-12-27 13:05:26.591397,Houston Texans,gtbets,1.31
2020-12-27 13:05:26.591399,Houston Texans,betonlineag,1.3
2020-12-27 13:05:26.591400,Houston Texans,lowvig,1.31
2020-12-27 13:05:26.591401,Houston Texans,bovada,1.29
2020-12-27 13:05:26.591403,Houston Texans,bookmaker,1.29
2020-12-27 13:05:26.591404,Houston Texans,intertops,1.29
2020-12-27 13:05:26.591406,Houston Texans,mybookieag,1.28
2020-12-27 13:05:26.591408,Indianapolis Colts,betfair,1.76
2020-12-27 13:05:26.591409,Indianapolis Colts,fanduel,1.75
2020-12-27 13:05:26.591411,Indianapolis Colts,pointsbetus,1.0
2020-12-27 13:05:26.591412,Indianapolis Colts,intertops,1.91
2020-12-27 13:05:26.591414,Indianapolis Colts,unibet,1.72
2020-12-27 13:05:26.591415,Indianapolis Colts,sugarhouse,1.72
2020-12-27 13:05:26.591417,Indianapolis Colts,draftkings,1.68
2020-12-27 13:05:26.591418,Indianapolis Colts,bovada,1.87
2020-12-27 13:05:26.591420,Indianapolis Colts,betrivers,1.68
2020-12-27 13:05:26.591421,Indianapolis Colts,gtbets,1.7
2020-12-27 13:05:26.591423,Indianapolis Colts,williamhill_us,1.91
2020-12-27 13:05:26.591424,Indianapolis Colts,betmgm,1.74
2020-12-27 13:05:26.591426,Indianapolis Colts,caesars,1.83
2020-12-27 13:05:26.591427,Pittsburgh Steelers,betfair,2.2
2020-12-27 13:05:26.591429,Pittsburgh Steelers,fanduel,2.1
2020-12-27 13:05:26.591431,Pittsburgh Steelers,pointsbetus,1.0
2020-12-27 13:05:26.591432,Pittsburgh Steelers,intertops,1.91
2020-12-27 13:05:26.591434,Pittsburgh Steelers,unibet,2.12
2020-12-27 13:05:26.591435,Pittsburgh Steelers,sugarhouse,2.12
2020-12-27 13:05:26.591436,Pittsburgh Steelers,draftkings,2.18
2020-12-27 13:05:26.591438,Pittsburgh Steelers,bovada,1.95
2020-12-27 13:05:26.591439,Pittsburgh Steelers,betrivers,2.18
2020-12-27 13:05:26.591441,Pittsburgh Steelers,gtbets,2.08
2020-12-27 13:05:26.591442,Pittsburgh Steelers,williamhill_us,1.91
2020-12-27 13:05:26.591444,Pittsburgh Steelers,betmgm,2.1
2020-12-27 13:05:26.591445,Pittsburgh Steelers,caesars,1.91
2020-12-27 13:05:26.591447,Cleveland Browns,betfair,1.3
2020-12-27 13:05:26.591449,Cleveland Browns,fanduel,1.33
2020-12-27 13:05:26.591450,Cleveland Browns,lowvig,1.32
2020-12-27 13:05:26.591452,Cleveland Browns,betonlineag,1.32
2020-12-27 13:05:26.591453,Cleveland Browns,sugarhouse,1.32
2020-12-27 13:05:26.591455,Cleveland Browns,betrivers,1.32
2020-12-27 13:05:26.591456,Cleveland Browns,draftkings,1.32
2020-12-27 13:05:26.591458,Cleveland Browns,unibet,1.32
2020-12-27 13:05:26.591459,Cleveland Browns,bookmaker,1.32
2020-12-27 13:05:26.591461,Cleveland Browns,bovada,1.32
2020-12-27 13:05:26.591462,Cleveland Browns,mybookieag,1.31
2020-12-27 13:05:26.591464,Cleveland Browns,intertops,1.33
2020-12-27 13:05:26.591465,Cleveland Browns,gtbets,1.32
2020-12-27 13:05:26.591467,Cleveland Browns,pointsbetus,1.36
2020-12-27 13:05:26.591469,Cleveland Browns,williamhill_us,1.33
2020-12-27 13:05:26.591471,Cleveland Browns,betmgm,1.53
2020-12-27 13:05:26.591472,Cleveland Browns,caesars,1.34
2020-12-27 13:05:26.591474,New York Jets,betfair,3.5
2020-12-27 13:05:26.591476,New York Jets,fanduel,3.35
2020-12-27 13:05:26.591477,New York Jets,lowvig,3.6
2020-12-27 13:05:26.591479,New York Jets,betonlineag,3.6
2020-12-27 13:05:26.591480,New York Jets,sugarhouse,3.4
2020-12-27 13:05:26.591482,New York Jets,betrivers,3.4
2020-12-27 13:05:26.591483,New York Jets,draftkings,3.4
2020-12-27 13:05:26.591485,New York Jets,unibet,3.4
2020-12-27 13:05:26.591486,New York Jets,bookmaker,3.52
2020-12-27 13:05:26.591487,New York Jets,bovada,3.55
2020-12-27 13:05:26.591489,New York Jets,mybookieag,3.65
2020-12-27 13:05:26.591490,New York Jets,intertops,3.5
2020-12-27 13:05:26.591492,New York Jets,gtbets,3.19
2020-12-27 13:05:26.591493,New York Jets,pointsbetus,3.2
2020-12-27 13:05:26.591495,New York Jets,williamhill_us,3.5
2020-12-27 13:05:26.591496,New York Jets,betmgm,2.4
2020-12-27 13:05:26.591497,New York Jets,caesars,3.1
2020-12-27 13:05:26.591500,Denver Broncos,betonlineag,2.11
2020-12-27 13:05:26.591501,Denver Broncos,fanduel,2.12
2020-12-27 13:05:26.591502,Denver Broncos,lowvig,2.11
2020-12-27 13:05:26.591504,Denver Broncos,williamhill_us,2.15
2020-12-27 13:05:26.591505,Denver Broncos,bookmaker,2.2
2020-12-27 13:05:26.591507,Denver Broncos,betfair,2.24
2020-12-27 13:05:26.591508,Denver Broncos,betmgm,2.2
2020-12-27 13:05:26.591510,Denver Broncos,gtbets,2.15
2020-12-27 13:05:26.591511,Denver Broncos,sugarhouse,2.2
2020-12-27 13:05:26.591513,Denver Broncos,unibet,2.2
2020-12-27 13:05:26.591514,Denver Broncos,betrivers,2.2
2020-12-27 13:05:26.591516,Denver Broncos,draftkings,2.2
2020-12-27 13:05:26.591517,Denver Broncos,mybookieag,2.2
2020-12-27 13:05:26.591519,Denver Broncos,bovada,2.2
2020-12-27 13:05:26.591520,Denver Broncos,pointsbetus,2.15
2020-12-27 13:05:26.591522,Denver Broncos,intertops,2.15
2020-12-27 13:05:26.591523,Denver Broncos,caesars,2.2
2020-12-27 13:05:26.591525,Los Angeles Chargers,betonlineag,1.76
2020-12-27 13:05:26.591526,Los Angeles Chargers,fanduel,1.76
2020-12-27 13:05:26.591528,Los Angeles Chargers,lowvig,1.76
2020-12-27 13:05:26.591529,Los Angeles Chargers,williamhill_us,1.74
2020-12-27 13:05:26.591531,Los Angeles Chargers,bookmaker,1.71
2020-12-27 13:05:26.591532,Los Angeles Chargers,betfair,1.78
2020-12-27 13:05:26.591534,Los Angeles Chargers,betmgm,1.71
2020-12-27 13:05:26.591535,Los Angeles Chargers,gtbets,1.74
2020-12-27 13:05:26.591537,Los Angeles Chargers,sugarhouse,1.72
2020-12-27 13:05:26.591538,Los Angeles Chargers,unibet,1.72
2020-12-27 13:05:26.591540,Los Angeles Chargers,betrivers,1.72
2020-12-27 13:05:26.591541,Los Angeles Chargers,draftkings,1.72
2020-12-27 13:05:26.591543,Los Angeles Chargers,mybookieag,1.71
2020-12-27 13:05:26.591544,Los Angeles Chargers,bovada,1.71
2020-12-27 13:05:26.591546,Los Angeles Chargers,pointsbetus,1.74
2020-12-27 13:05:26.591547,Los Angeles Chargers,intertops,1.74
2020-12-27 13:05:26.591549,Los Angeles Chargers,caesars,1.71
2020-12-27 13:05:26.591551,Carolina Panthers,williamhill_us,1.83
2020-12-27 13:05:26.591553,Carolina Panthers,lowvig,1.83
2020-12-27 13:05:26.591554,Carolina Panthers,betonlineag,1.82
2020-12-27 13:05:26.591556,Carolina Panthers,fanduel,1.83
2020-12-27 13:05:26.591557,Carolina Panthers,caesars,1.83
2020-12-27 13:05:26.591558,Carolina Panthers,betfair,1.9
2020-12-27 13:05:26.591560,Carolina Panthers,unibet,1.89
2020-12-27 13:05:26.591562,Carolina Panthers,betrivers,1.88
2020-12-27 13:05:26.591563,Carolina Panthers,sugarhouse,1.88
2020-12-27 13:05:26.591565,Carolina Panthers,draftkings,1.88
2020-12-27 13:05:26.591566,Carolina Panthers,betmgm,1.91
2020-12-27 13:05:26.591568,Carolina Panthers,pointsbetus,1.83
2020-12-27 13:05:26.591569,Carolina Panthers,gtbets,1.83
2020-12-27 13:05:26.591571,Carolina Panthers,bovada,1.83
2020-12-27 13:05:26.591572,Carolina Panthers,bookmaker,1.8
2020-12-27 13:05:26.591574,Carolina Panthers,intertops,1.8
2020-12-27 13:05:26.591575,Carolina Panthers,mybookieag,1.83
2020-12-27 13:05:26.591577,Washington Football Team,williamhill_us,2.0
2020-12-27 13:05:26.591578,Washington Football Team,lowvig,2.01
2020-12-27 13:05:26.591580,Washington Football Team,betonlineag,2.0
2020-12-27 13:05:26.591581,Washington Football Team,fanduel,2.02
2020-12-27 13:05:26.591583,Washington Football Team,caesars,2.0
2020-12-27 13:05:26.591584,Washington Football Team,betfair,2.08
2020-12-27 13:05:26.591585,Washington Football Team,unibet,1.98
2020-12-27 13:05:26.591587,Washington Football Team,betrivers,1.97
2020-12-27 13:05:26.591588,Washington Football Team,sugarhouse,1.97
2020-12-27 13:05:26.591590,Washington Football Team,draftkings,1.97
2020-12-27 13:05:26.591591,Washington Football Team,betmgm,1.95
2020-12-27 13:05:26.591592,Washington Football Team,pointsbetus,2.0
2020-12-27 13:05:26.591594,Washington Football Team,gtbets,2.0
2020-12-27 13:05:26.591595,Washington Football Team,bovada,2.0
2020-12-27 13:05:26.591596,Washington Football Team,bookmaker,2.05
2020-12-27 13:05:26.591598,Washington Football Team,intertops,2.05
2020-12-27 13:05:26.591599,Washington Football Team,mybookieag,2.0
2020-12-27 13:05:26.591601,Los Angeles Rams,fanduel,2.02
2020-12-27 13:05:26.591603,Los Angeles Rams,williamhill_us,2.05
2020-12-27 13:05:26.591605,Los Angeles Rams,bookmaker,2.07
2020-12-27 13:05:26.591606,Los Angeles Rams,betfair,2.12
2020-12-27 13:05:26.591608,Los Angeles Rams,gtbets,2.05
2020-12-27 13:05:26.591609,Los Angeles Rams,betrivers,2.05
2020-12-27 13:05:26.591611,Los Angeles Rams,sugarhouse,2.05
2020-12-27 13:05:26.591612,Los Angeles Rams,unibet,2.05
2020-12-27 13:05:26.591614,Los Angeles Rams,draftkings,2.05
2020-12-27 13:05:26.591615,Los Angeles Rams,mybookieag,2.05
2020-12-27 13:05:26.591617,Los Angeles Rams,betmgm,2.0
2020-12-27 13:05:26.591618,Los Angeles Rams,bovada,2.0
2020-12-27 13:05:26.591620,Los Angeles Rams,pointsbetus,2.05
2020-12-27 13:05:26.591621,Los Angeles Rams,intertops,2.05
2020-12-27 13:05:26.591622,Los Angeles Rams,caesars,2.0
2020-12-27 13:05:26.591624,Seattle Seahawks,fanduel,1.83
2020-12-27 13:05:26.591626,Seattle Seahawks,williamhill_us,1.8
2020-12-27 13:05:26.591627,Seattle Seahawks,bookmaker,1.79
2020-12-27 13:05:26.591628,Seattle Seahawks,betfair,1.88
2020-12-27 13:05:26.591630,Seattle Seahawks,gtbets,1.8
2020-12-27 13:05:26.591631,Seattle Seahawks,betrivers,1.83
2020-12-27 13:05:26.591633,Seattle Seahawks,sugarhouse,1.83
2020-12-27 13:05:26.591634,Seattle Seahawks,unibet,1.83
2020-12-27 13:05:26.591636,Seattle Seahawks,draftkings,1.83
2020-12-27 13:05:26.591637,Seattle Seahawks,mybookieag,1.8
2020-12-27 13:05:26.591639,Seattle Seahawks,betmgm,1.87
2020-12-27 13:05:26.591640,Seattle Seahawks,bovada,1.83
2020-12-27 13:05:26.591641,Seattle Seahawks,pointsbetus,1.8
2020-12-27 13:05:26.591643,Seattle Seahawks,intertops,1.8
2020-12-27 13:05:26.591644,Seattle Seahawks,caesars,1.83
2020-12-27 13:05:26.591646,Dallas Cowboys,williamhill_us,2.55
2020-12-27 13:05:26.591648,Dallas Cowboys,fanduel,2.44
2020-12-27 13:05:26.591649,Dallas Cowboys,bookmaker,2.55
2020-12-27 13:05:26.591651,Dallas Cowboys,betonlineag,2.52
2020-12-27 13:05:26.591652,Dallas Cowboys,lowvig,2.53
2020-12-27 13:05:26.591654,Dallas Cowboys,betfair,2.52
2020-12-27 13:05:26.591655,Dallas Cowboys,gtbets,2.55
2020-12-27 13:05:26.591657,Dallas Cowboys,betrivers,2.4
2020-12-27 13:05:26.591658,Dallas Cowboys,draftkings,2.4
2020-12-27 13:05:26.591660,Dallas Cowboys,sugarhouse,2.4
2020-12-27 13:05:26.591661,Dallas Cowboys,unibet,2.4
2020-12-27 13:05:26.591663,Dallas Cowboys,mybookieag,2.4
2020-12-27 13:05:26.591664,Dallas Cowboys,bovada,2.55
2020-12-27 13:05:26.591666,Dallas Cowboys,betmgm,2.35
2020-12-27 13:05:26.591667,Dallas Cowboys,pointsbetus,2.5
2020-12-27 13:05:26.591669,Dallas Cowboys,intertops,2.45
2020-12-27 13:05:26.591670,Philadelphia Eagles,williamhill_us,1.57
2020-12-27 13:05:26.591672,Philadelphia Eagles,fanduel,1.58
2020-12-27 13:05:26.591674,Philadelphia Eagles,bookmaker,1.56
2020-12-27 13:05:26.591675,Philadelphia Eagles,betonlineag,1.57
2020-12-27 13:05:26.591677,Philadelphia Eagles,lowvig,1.58
2020-12-27 13:05:26.591678,Philadelphia Eagles,betfair,1.64
2020-12-27 13:05:26.591680,Philadelphia Eagles,gtbets,1.56
2020-12-27 13:05:26.591681,Philadelphia Eagles,betrivers,1.62
2020-12-27 13:05:26.591683,Philadelphia Eagles,draftkings,1.62
2020-12-27 13:05:26.591684,Philadelphia Eagles,sugarhouse,1.62
2020-12-27 13:05:26.591685,Philadelphia Eagles,unibet,1.62
2020-12-27 13:05:26.591687,Philadelphia Eagles,mybookieag,1.59
2020-12-27 13:05:26.591688,Philadelphia Eagles,bovada,1.57
2020-12-27 13:05:26.591689,Philadelphia Eagles,betmgm,1.62
2020-12-27 13:05:26.591691,Philadelphia Eagles,pointsbetus,1.56
2020-12-27 13:05:26.591692,Philadelphia Eagles,intertops,1.61
2020-12-27 13:05:26.591694,Green Bay Packers,williamhill_us,1.57
2020-12-27 13:05:26.591696,Green Bay Packers,betonlineag,1.59
2020-12-27 13:05:26.591697,Green Bay Packers,lowvig,1.59
2020-12-27 13:05:26.591699,Green Bay Packers,fanduel,1.57
2020-12-27 13:05:26.591700,Green Bay Packers,bookmaker,1.59
2020-12-27 13:05:26.591702,Green Bay Packers,betfair,1.63
2020-12-27 13:05:26.591703,Green Bay Packers,gtbets,1.56
2020-12-27 13:05:26.591705,Green Bay Packers,unibet,1.58
2020-12-27 13:05:26.591706,Green Bay Packers,sugarhouse,1.57
2020-12-27 13:05:26.591708,Green Bay Packers,betrivers,1.57
2020-12-27 13:05:26.591709,Green Bay Packers,draftkings,1.57
2020-12-27 13:05:26.591711,Green Bay Packers,mybookieag,1.61
2020-12-27 13:05:26.591712,Green Bay Packers,bovada,1.57
2020-12-27 13:05:26.591713,Green Bay Packers,betmgm,1.62
2020-12-27 13:05:26.591715,Green Bay Packers,pointsbetus,1.56
2020-12-27 13:05:26.591716,Green Bay Packers,intertops,1.57
2020-12-27 13:05:26.591718,Tennessee Titans,williamhill_us,2.55
2020-12-27 13:05:26.591719,Tennessee Titans,betonlineag,2.48
2020-12-27 13:05:26.591721,Tennessee Titans,lowvig,2.48
2020-12-27 13:05:26.591722,Tennessee Titans,fanduel,2.46
2020-12-27 13:05:26.591724,Tennessee Titans,bookmaker,2.48
2020-12-27 13:05:26.591725,Tennessee Titans,betfair,2.58
2020-12-27 13:05:26.591727,Tennessee Titans,gtbets,2.55
2020-12-27 13:05:26.591728,Tennessee Titans,unibet,2.5
2020-12-27 13:05:26.591730,Tennessee Titans,sugarhouse,2.5
2020-12-27 13:05:26.591731,Tennessee Titans,betrivers,2.5
2020-12-27 13:05:26.591733,Tennessee Titans,draftkings,2.5
2020-12-27 13:05:26.591734,Tennessee Titans,mybookieag,2.35
2020-12-27 13:05:26.591735,Tennessee Titans,bovada,2.55
2020-12-27 13:05:26.591737,Tennessee Titans,betmgm,2.35
2020-12-27 13:05:26.591738,Tennessee Titans,pointsbetus,2.5
2020-12-27 13:05:26.591740,Tennessee Titans,intertops,2.55
2020-12-27 13:05:26.591742,Buffalo Bills,williamhill_us,1.31
2020-12-27 13:05:26.591744,Buffalo Bills,bookmaker,1.31
2020-12-27 13:05:26.591745,Buffalo Bills,caesars,1.31
2020-12-27 13:05:26.591747,Buffalo Bills,betonlineag,1.32
2020-12-27 13:05:26.591748,Buffalo Bills,lowvig,1.32
2020-12-27 13:05:26.591750,Buffalo Bills,bovada,1.3
2020-12-27 13:05:26.591751,Buffalo Bills,betfair,1.33
2020-12-27 13:05:26.591753,Buffalo Bills,gtbets,1.31
2020-12-27 13:05:26.591754,Buffalo Bills,betrivers,1.33
2020-12-27 13:05:26.591756,Buffalo Bills,sugarhouse,1.33
2020-12-27 13:05:26.591757,Buffalo Bills,draftkings,1.33
2020-12-27 13:05:26.591759,Buffalo Bills,unibet,1.33
2020-12-27 13:05:26.591760,Buffalo Bills,mybookieag,1.29
2020-12-27 13:05:26.591761,Buffalo Bills,betmgm,1.29
2020-12-27 13:05:26.591763,Buffalo Bills,pointsbetus,1.31
2020-12-27 13:05:26.591764,Buffalo Bills,fanduel,1.31
2020-12-27 13:05:26.591766,Buffalo Bills,intertops,1.31
2020-12-27 13:05:26.591767,New England Patriots,williamhill_us,3.6
2020-12-27 13:05:26.591769,New England Patriots,bookmaker,3.63
