time,team,site,odds
2020-12-28 21:33:14.746096,Cleveland Browns,pointsbetus,1.29
2020-12-28 21:33:14.746098,Cleveland Browns,fanduel,1.34
2020-12-28 21:33:14.746099,Cleveland Browns,gtbets,1.29
2020-12-28 21:33:14.746101,Pittsburgh Steelers,williamhill_us,3.75
2020-12-28 21:33:14.746103,Pittsburgh Steelers,unibet,3.55
2020-12-28 21:33:14.746104,Pittsburgh Steelers,betrivers,3.55
2020-12-28 21:33:14.746105,Pittsburgh Steelers,sugarhouse,3.55
2020-12-28 21:33:14.746107,Pittsburgh Steelers,draftkings,3.55
2020-12-28 21:33:14.746108,Pittsburgh Steelers,betmgm,3.5
2020-12-28 21:33:14.746110,Pittsburgh Steelers,betfair,3.8
2020-12-28 21:33:14.746111,Pittsburgh Steelers,bovada,3.75
2020-12-28 21:33:14.746113,Pittsburgh Steelers,pointsbetus,3.65
2020-12-28 21:33:14.746115,Pittsburgh Steelers,fanduel,3.35
2020-12-28 21:33:14.746116,Pittsburgh Steelers,gtbets,3.7
2020-12-28 21:33:14.746118,Baltimore Ravens,betonlineag,1.14
2020-12-28 21:33:14.746120,Baltimore Ravens,lowvig,1.14
2020-12-28 21:33:14.746121,Baltimore Ravens,williamhill_us,1.13
2020-12-28 21:33:14.746122,Baltimore Ravens,fanduel,1.17
2020-12-28 21:33:14.746124,Baltimore Ravens,bookmaker,1.14
2020-12-28 21:33:14.746125,Baltimore Ravens,pointsbetus,1.14
2020-12-28 21:33:14.746127,Baltimore Ravens,bovada,1.12
2020-12-28 21:33:14.746128,Baltimore Ravens,sugarhouse,1.14
2020-12-28 21:33:14.746129,Baltimore Ravens,betrivers,1.14
2020-12-28 21:33:14.746131,Baltimore Ravens,unibet,1.14
2020-12-28 21:33:14.746135,Baltimore Ravens,draftkings,1.14
2020-12-28 21:33:14.746137,Baltimore Ravens,betmgm,1.14
2020-12-28 21:33:14.746138,Baltimore Ravens,gtbets,1.14
2020-12-28 21:33:14.746140,Baltimore Ravens,betfair,1.17
2020-12-28 21:33:14.746141,Baltimore Ravens,caesars,1.14
2020-12-28 21:33:14.746143,Cincinnati Bengals,betonlineag,6.2
2020-12-28 21:33:14.746144,Cincinnati Bengals,lowvig,6.2
2020-12-28 21:33:14.746146,Cincinnati Bengals,williamhill_us,6.25
2020-12-28 21:33:14.746147,Cincinnati Bengals,fanduel,5.5
2020-12-28 21:33:14.746149,Cincinnati Bengals,bookmaker,6.06
2020-12-28 21:33:14.746150,Cincinnati Bengals,pointsbetus,6.0
2020-12-28 21:33:14.746151,Cincinnati Bengals,bovada,6.0
2020-12-28 21:33:14.746153,Cincinnati Bengals,sugarhouse,5.75
2020-12-28 21:33:14.746154,Cincinnati Bengals,betrivers,5.75
2020-12-28 21:33:14.746155,Cincinnati Bengals,unibet,5.75
2020-12-28 21:33:14.746160,Cincinnati Bengals,draftkings,5.75
2020-12-28 21:33:14.746161,Cincinnati Bengals,betmgm,6.25
2020-12-28 21:33:14.746163,Cincinnati Bengals,gtbets,6.4
2020-12-28 21:33:14.746164,Cincinnati Bengals,betfair,6.2
2020-12-28 21:33:14.746165,Cincinnati Bengals,caesars,6.0
2020-12-28 21:33:14.746167,Atlanta Falcons,betonlineag,3.4
2020-12-28 21:33:14.746170,Atlanta Falcons,williamhill_us,3.4
2020-12-28 21:33:14.746171,Atlanta Falcons,lowvig,3.4
2020-12-28 21:33:14.746172,Atlanta Falcons,fanduel,3.35
2020-12-28 21:33:14.746177,Atlanta Falcons,unibet,3.6
2020-12-28 21:33:14.746178,Atlanta Falcons,betrivers,3.6
2020-12-28 21:33:14.746180,Atlanta Falcons,sugarhouse,3.6
2020-12-28 21:33:14.746181,Atlanta Falcons,draftkings,3.6
2020-12-28 21:33:14.746183,Atlanta Falcons,betmgm,3.25
2020-12-28 21:33:14.746184,Atlanta Falcons,bovada,3.3
2020-12-28 21:33:14.746185,Atlanta Falcons,betfair,3.45
2020-12-28 21:33:14.746187,Atlanta Falcons,pointsbetus,3.3
2020-12-28 21:33:14.746188,Atlanta Falcons,bookmaker,3.37
2020-12-28 21:33:14.746190,Atlanta Falcons,gtbets,3.45
2020-12-28 21:33:14.746191,Atlanta Falcons,caesars,3.3
2020-12-28 21:33:14.746193,Tampa Bay Buccaneers,betonlineag,1.35
2020-12-28 21:33:14.746194,Tampa Bay Buccaneers,williamhill_us,1.36
2020-12-28 21:33:14.746196,Tampa Bay Buccaneers,lowvig,1.35
2020-12-28 21:33:14.746197,Tampa Bay Buccaneers,fanduel,1.34
2020-12-28 21:33:14.746198,Tampa Bay Buccaneers,unibet,1.32
2020-12-28 21:33:14.746200,Tampa Bay Buccaneers,betrivers,1.32
2020-12-28 21:33:14.746202,Tampa Bay Buccaneers,sugarhouse,1.32
2020-12-28 21:33:14.746203,Tampa Bay Buccaneers,draftkings,1.32
2020-12-28 21:33:14.746205,Tampa Bay Buccaneers,betmgm,1.36
2020-12-28 21:33:14.746206,Tampa Bay Buccaneers,bovada,1.36
2020-12-28 21:33:14.746207,Tampa Bay Buccaneers,betfair,1.36
2020-12-28 21:33:14.746209,Tampa Bay Buccaneers,pointsbetus,1.34
2020-12-28 21:33:14.746210,Tampa Bay Buccaneers,bookmaker,1.34
2020-12-28 21:33:14.746215,Tampa Bay Buccaneers,gtbets,1.34
2020-12-28 21:33:14.746216,Tampa Bay Buccaneers,caesars,1.37
2020-12-28 21:33:14.746218,Houston Texans,lowvig,3.9
2020-12-28 21:33:14.746220,Houston Texans,williamhill_us,3.95
2020-12-28 21:33:14.746221,Houston Texans,fanduel,3.85
2020-12-28 21:33:14.746223,Houston Texans,betonlineag,3.9
2020-12-28 21:33:14.746224,Houston Texans,sugarhouse,3.8
2020-12-28 21:33:14.746225,Houston Texans,draftkings,3.8
2020-12-28 21:33:14.746227,Houston Texans,unibet,3.8
2020-12-28 21:33:14.746228,Houston Texans,betrivers,3.8
2020-12-28 21:33:14.746229,Houston Texans,gtbets,3.8
2020-12-28 21:33:14.746231,Houston Texans,bovada,3.8
2020-12-28 21:33:14.746232,Houston Texans,betfair,4.0
2020-12-28 21:33:14.746234,Houston Texans,pointsbetus,3.85
2020-12-28 21:33:14.746235,Houston Texans,betmgm,3.9
2020-12-28 21:33:14.746237,Tennessee Titans,lowvig,1.28
2020-12-28 21:33:14.746238,Tennessee Titans,williamhill_us,1.28
2020-12-28 21:33:14.746240,Tennessee Titans,fanduel,1.28
2020-12-28 21:33:14.746241,Tennessee Titans,betonlineag,1.27
2020-12-28 21:33:14.746243,Tennessee Titans,sugarhouse,1.27
2020-12-28 21:33:14.746244,Tennessee Titans,draftkings,1.27
2020-12-28 21:33:14.746245,Tennessee Titans,unibet,1.27
2020-12-28 21:33:14.746247,Tennessee Titans,betrivers,1.27
2020-12-28 21:33:14.746251,Tennessee Titans,gtbets,1.28
2020-12-28 21:33:14.746254,Tennessee Titans,bovada,1.28
2020-12-28 21:33:14.746256,Tennessee Titans,betfair,1.29
2020-12-28 21:33:14.746257,Tennessee Titans,pointsbetus,1.27
2020-12-28 21:33:14.746258,Tennessee Titans,betmgm,1.29
2020-12-28 21:33:14.746261,Indianapolis Colts,williamhill_us,1.09
2020-12-28 21:33:14.746262,Indianapolis Colts,lowvig,1.1
2020-12-28 21:33:14.746263,Indianapolis Colts,betonlineag,1.1
2020-12-28 21:33:14.746265,Indianapolis Colts,fanduel,1.11
2020-12-28 21:33:14.746266,Indianapolis Colts,sugarhouse,1.1
2020-12-28 21:33:14.746268,Indianapolis Colts,unibet,1.1
2020-12-28 21:33:14.746269,Indianapolis Colts,betrivers,1.1
2020-12-28 21:33:14.746270,Indianapolis Colts,draftkings,1.1
2020-12-28 21:33:14.746272,Indianapolis Colts,pointsbetus,1.1
2020-12-28 21:33:14.746273,Indianapolis Colts,bookmaker,1.09
2020-12-28 21:33:14.746275,Indianapolis Colts,bovada,1.08
2020-12-28 21:33:14.746276,Indianapolis Colts,betmgm,1.09
2020-12-28 21:33:14.746278,Indianapolis Colts,gtbets,1.1
2020-12-28 21:33:14.746280,Indianapolis Colts,betfair,1.12
2020-12-28 21:33:14.746281,Jacksonville Jaguars,williamhill_us,8.0
2020-12-28 21:33:14.746283,Jacksonville Jaguars,lowvig,7.6
2020-12-28 21:33:14.746284,Jacksonville Jaguars,betonlineag,7.6
2020-12-28 21:33:14.746286,Jacksonville Jaguars,fanduel,7.1
2020-12-28 21:33:14.746287,Jacksonville Jaguars,sugarhouse,7.5
2020-12-28 21:33:14.746288,Jacksonville Jaguars,unibet,7.5
2020-12-28 21:33:14.746293,Jacksonville Jaguars,betrivers,7.5
2020-12-28 21:33:14.746294,Jacksonville Jaguars,draftkings,7.5
2020-12-28 21:33:14.746296,Jacksonville Jaguars,pointsbetus,7.8
2020-12-28 21:33:14.746297,Jacksonville Jaguars,bookmaker,8.11
2020-12-28 21:33:14.746298,Jacksonville Jaguars,bovada,8.0
2020-12-28 21:33:14.746300,Jacksonville Jaguars,betmgm,8.25
2020-12-28 21:33:14.746301,Jacksonville Jaguars,gtbets,8.3
2020-12-28 21:33:14.746303,Jacksonville Jaguars,betfair,8.2
2020-12-28 21:33:14.746305,San Francisco 49ers,betonlineag,2.9
2020-12-28 21:33:14.746306,San Francisco 49ers,lowvig,2.9
2020-12-28 21:33:14.746308,San Francisco 49ers,fanduel,2.9
2020-12-28 21:33:14.746309,San Francisco 49ers,unibet,2.75
2020-12-28 21:33:14.746310,San Francisco 49ers,sugarhouse,2.75
2020-12-28 21:33:14.746312,San Francisco 49ers,betrivers,2.75
2020-12-28 21:33:14.746313,San Francisco 49ers,draftkings,2.75
2020-12-28 21:33:14.746315,San Francisco 49ers,betmgm,2.65
2020-12-28 21:33:14.746316,San Francisco 49ers,betfair,3.0
2020-12-28 21:33:14.746317,San Francisco 49ers,bookmaker,2.84
2020-12-28 21:33:14.746319,San Francisco 49ers,pointsbetus,2.8
2020-12-28 21:33:14.746320,San Francisco 49ers,gtbets,2.95
2020-12-28 21:33:14.746322,San Francisco 49ers,williamhill_us,2.9
2020-12-28 21:33:14.746323,San Francisco 49ers,bovada,2.85
2020-12-28 21:33:14.746325,Seattle Seahawks,betonlineag,1.45
2020-12-28 21:33:14.746326,Seattle Seahawks,lowvig,1.46
2020-12-28 21:33:14.746330,Seattle Seahawks,fanduel,1.43
2020-12-28 21:33:14.746332,Seattle Seahawks,unibet,1.47
2020-12-28 21:33:14.746333,Seattle Seahawks,sugarhouse,1.47
2020-12-28 21:33:14.746335,Seattle Seahawks,betrivers,1.47
2020-12-28 21:33:14.746336,Seattle Seahawks,draftkings,1.47
2020-12-28 21:33:14.746337,Seattle Seahawks,betmgm,1.5
2020-12-28 21:33:14.746339,Seattle Seahawks,betfair,1.45
2020-12-28 21:33:14.746343,Seattle Seahawks,bookmaker,1.45
2020-12-28 21:33:14.746344,Seattle Seahawks,pointsbetus,1.44
2020-12-28 21:33:14.746346,Seattle Seahawks,gtbets,1.44
2020-12-28 21:33:14.746347,Seattle Seahawks,williamhill_us,1.45
2020-12-28 21:33:14.746349,Seattle Seahawks,bovada,1.44
2020-12-28 21:33:14.746351,Carolina Panthers,betonlineag,3.4
2020-12-28 21:33:14.746352,Carolina Panthers,lowvig,3.4
2020-12-28 21:33:14.746353,Carolina Panthers,williamhill_us,3.45
2020-12-28 21:33:14.746355,Carolina Panthers,fanduel,3.4
2020-12-28 21:33:14.746356,Carolina Panthers,unibet,3.4
2020-12-28 21:33:14.746358,Carolina Panthers,betrivers,3.4
2020-12-28 21:33:14.746359,Carolina Panthers,sugarhouse,3.4
2020-12-28 21:33:14.746361,Carolina Panthers,draftkings,3.4
2020-12-28 21:33:14.746362,Carolina Panthers,betmgm,3.25
2020-12-28 21:33:14.746363,Carolina Panthers,betfair,3.45
2020-12-28 21:33:14.746365,Carolina Panthers,bovada,3.3
2020-12-28 21:33:14.746366,Carolina Panthers,pointsbetus,3.3
2020-12-28 21:33:14.746370,Carolina Panthers,bookmaker,3.37
2020-12-28 21:33:14.746371,Carolina Panthers,gtbets,3.5
2020-12-28 21:33:14.746376,New Orleans Saints,betonlineag,1.35
2020-12-28 21:33:14.746377,New Orleans Saints,lowvig,1.35
2020-12-28 21:33:14.746379,New Orleans Saints,williamhill_us,1.34
2020-12-28 21:33:14.746381,New Orleans Saints,fanduel,1.34
2020-12-28 21:33:14.746382,New Orleans Saints,unibet,1.33
2020-12-28 21:33:14.746384,New Orleans Saints,betrivers,1.33
2020-12-28 21:33:14.746385,New Orleans Saints,sugarhouse,1.33
2020-12-28 21:33:14.746386,New Orleans Saints,draftkings,1.33
2020-12-28 21:33:14.746388,New Orleans Saints,betmgm,1.36
2020-12-28 21:33:14.746389,New Orleans Saints,betfair,1.35
2020-12-28 21:33:14.746391,New Orleans Saints,bovada,1.36
2020-12-28 21:33:14.746392,New Orleans Saints,pointsbetus,1.34
2020-12-28 21:33:14.746393,New Orleans Saints,bookmaker,1.34
2020-12-28 21:33:14.746395,New Orleans Saints,gtbets,1.33
2020-12-28 21:33:14.746397,Denver Broncos,betonlineag,2.2
2020-12-28 21:33:14.746398,Denver Broncos,lowvig,2.2
2020-12-28 21:33:14.746400,Denver Broncos,fanduel,2.16
2020-12-28 21:33:14.746401,Denver Broncos,williamhill_us,2.2
2020-12-28 21:33:14.746402,Denver Broncos,bookmaker,2.3
2020-12-28 21:33:14.746404,Denver Broncos,pointsbetus,2.2
2020-12-28 21:33:14.746405,Denver Broncos,betrivers,2.17
2020-12-28 21:33:14.746407,Denver Broncos,unibet,2.17
2020-12-28 21:33:14.746411,Denver Broncos,sugarhouse,2.17
2020-12-28 21:33:14.746412,Denver Broncos,draftkings,2.17
2020-12-28 21:33:14.746414,Denver Broncos,betmgm,2.1
2020-12-28 21:33:14.746415,Denver Broncos,gtbets,2.2
2020-12-28 21:33:14.746417,Denver Broncos,bovada,2.25
2020-12-28 21:33:14.746418,Denver Broncos,betfair,2.2
2020-12-28 21:33:14.746420,Las Vegas Raiders,betonlineag,1.71
2020-12-28 21:33:14.746421,Las Vegas Raiders,lowvig,1.71
2020-12-28 21:33:14.746423,Las Vegas Raiders,fanduel,1.74
2020-12-28 21:33:14.746424,Las Vegas Raiders,williamhill_us,1.71
2020-12-28 21:33:14.746425,Las Vegas Raiders,bookmaker,1.67
2020-12-28 21:33:14.746427,Las Vegas Raiders,pointsbetus,1.71
2020-12-28 21:33:14.746428,Las Vegas Raiders,betrivers,1.7
2020-12-28 21:33:14.746430,Las Vegas Raiders,unibet,1.7
2020-12-28 21:33:14.746431,Las Vegas Raiders,sugarhouse,1.7
2020-12-28 21:33:14.746435,Las Vegas Raiders,draftkings,1.7
2020-12-28 21:33:14.746437,Las Vegas Raiders,betmgm,1.77
2020-12-28 21:33:14.746438,Las Vegas Raiders,gtbets,1.71
2020-12-28 21:33:14.746440,Las Vegas Raiders,bovada,1.69
2020-12-28 21:33:14.746441,Las Vegas Raiders,betfair,1.77
2020-12-28 21:33:14.746443,Chicago Bears,betfair,3.05
2020-12-28 21:33:14.746444,Chicago Bears,pointsbetus,2.95
2020-12-28 21:33:14.746446,Chicago Bears,lowvig,3.15
2020-12-28 21:33:14.746447,Chicago Bears,betonlineag,3.15
2020-12-28 21:33:14.746451,Chicago Bears,sugarhouse,3.0
2020-12-28 21:33:14.746453,Chicago Bears,draftkings,3.0
2020-12-28 21:33:14.746454,Chicago Bears,betrivers,3.0
2020-12-28 21:33:14.746456,Chicago Bears,bookmaker,2.99
2020-12-28 21:33:14.746457,Chicago Bears,unibet,3.0
2020-12-28 21:33:14.746458,Chicago Bears,gtbets,3.1
2020-12-28 21:33:14.746460,Chicago Bears,bovada,3.2
2020-12-28 21:33:14.746461,Chicago Bears,fanduel,3.2
2020-12-28 21:33:14.746463,Chicago Bears,williamhill_us,3.05
2020-12-28 21:33:14.746464,Chicago Bears,betmgm,2.9
2020-12-28 21:33:14.746466,Green Bay Packers,betfair,1.42
2020-12-28 21:33:14.746467,Green Bay Packers,pointsbetus,1.41
2020-12-28 21:33:14.746468,Green Bay Packers,lowvig,1.39
2020-12-28 21:33:14.746470,Green Bay Packers,betonlineag,1.39
2020-12-28 21:33:14.746471,Green Bay Packers,sugarhouse,1.41
2020-12-28 21:33:14.746473,Green Bay Packers,draftkings,1.41
2020-12-28 21:33:14.746474,Green Bay Packers,betrivers,1.41
2020-12-28 21:33:14.746475,Green Bay Packers,bookmaker,1.42
2020-12-28 21:33:14.746477,Green Bay Packers,unibet,1.41
2020-12-28 21:33:14.746478,Green Bay Packers,gtbets,1.4
2020-12-28 21:33:14.746480,Green Bay Packers,bovada,1.37
2020-12-28 21:33:14.746481,Green Bay Packers,fanduel,1.37
2020-12-28 21:33:14.746482,Green Bay Packers,williamhill_us,1.41
2020-12-28 21:33:14.746484,Green Bay Packers,betmgm,1.44
2020-12-28 21:33:14.746489,Arizona Cardinals,betfair,1.79
2020-12-28 21:33:14.746490,Arizona Cardinals,fanduel,1.98
2020-12-28 21:33:14.746492,Arizona Cardinals,sugarhouse,2.0
2020-12-28 21:33:14.746493,Arizona Cardinals,betrivers,2.0
2020-12-28 21:33:14.746495,Arizona Cardinals,unibet,2.0
2020-12-28 21:33:14.746496,Arizona Cardinals,draftkings,2.0
2020-12-28 21:33:14.746497,Los Angeles Rams,betfair,1.94
2020-12-28 21:33:14.746499,Los Angeles Rams,fanduel,1.86
2020-12-28 21:33:14.746502,Los Angeles Rams,sugarhouse,1.83
2020-12-28 21:33:14.746503,Los Angeles Rams,betrivers,1.83
2020-12-28 21:33:14.746504,Los Angeles Rams,unibet,1.83
2020-12-28 21:33:14.746506,Los Angeles Rams,draftkings,1.83
2020-12-28 21:33:14.746508,Philadelphia Eagles,unibet,2.02
2020-12-28 21:33:14.746509,Philadelphia Eagles,lowvig,2.1
2020-12-28 21:33:14.746510,Philadelphia Eagles,betonlineag,2.1
2020-12-28 21:33:14.746512,Philadelphia Eagles,williamhill_us,2.1
2020-12-28 21:33:14.746513,Philadelphia Eagles,sugarhouse,2.02
2020-12-28 21:33:14.746515,Philadelphia Eagles,betrivers,2.02
2020-12-28 21:33:14.746516,Philadelphia Eagles,draftkings,2.02
2020-12-28 21:33:14.746518,Philadelphia Eagles,betfair,2.12
2020-12-28 21:33:14.746519,Philadelphia Eagles,gtbets,2.1
2020-12-28 21:33:14.746520,Philadelphia Eagles,fanduel,2.0
2020-12-28 21:33:14.746522,Philadelphia Eagles,betmgm,2.0
2020-12-28 21:33:14.746526,Philadelphia Eagles,bookmaker,2.1
2020-12-28 21:33:14.746530,Philadelphia Eagles,bovada,2.1
2020-12-28 21:33:14.746531,Washington Football Team,unibet,1.8
2020-12-28 21:33:14.746533,Washington Football Team,lowvig,1.77
2020-12-28 21:33:14.746534,Washington Football Team,betonlineag,1.76
2020-12-28 21:33:14.746536,Washington Football Team,williamhill_us,1.77
2020-12-28 21:33:14.746537,Washington Football Team,sugarhouse,1.8
2020-12-28 21:33:14.746539,Washington Football Team,betrivers,1.8
2020-12-28 21:33:14.746543,Washington Football Team,draftkings,1.8
2020-12-28 21:33:14.746544,Washington Football Team,betfair,1.83
2020-12-28 21:33:14.746545,Washington Football Team,gtbets,1.77
2020-12-28 21:33:14.746547,Washington Football Team,fanduel,1.85
2020-12-28 21:33:14.746548,Washington Football Team,betmgm,1.87
2020-12-28 21:33:14.746550,Washington Football Team,bookmaker,1.77
2020-12-28 21:33:14.746551,Washington Football Team,bovada,1.77
2020-12-28 21:34:15.645077,Buffalo Bills,williamhill_us,1.29
2020-12-28 21:34:15.645088,Buffalo Bills,caesars,1.04
2020-12-28 21:34:15.645090,Buffalo Bills,betfair,1.08
2020-12-28 21:34:15.645092,Buffalo Bills,gtbets,1.07
2020-12-28 21:34:15.645094,Buffalo Bills,betrivers,1.02
2020-12-28 21:34:15.645096,Buffalo Bills,sugarhouse,1.02
2020-12-28 21:34:15.645098,Buffalo Bills,draftkings,1.02
2020-12-28 21:34:15.645100,Buffalo Bills,unibet,1.02
2020-12-28 21:34:15.645103,Buffalo Bills,mybookieag,1.2
2020-12-28 21:34:15.645105,Buffalo Bills,betmgm,1.04
2020-12-28 21:34:15.645107,Buffalo Bills,pointsbetus,1.05
2020-12-28 21:34:15.645109,Buffalo Bills,fanduel,1.03
2020-12-28 21:34:15.645112,New England Patriots,williamhill_us,3.8
2020-12-28 21:34:15.645114,New England Patriots,caesars,12.0
2020-12-28 21:34:15.645116,New England Patriots,betfair,12.5
2020-12-28 21:34:15.645118,New England Patriots,gtbets,7.34
2020-12-28 21:34:15.645120,New England Patriots,betrivers,13.0
2020-12-28 21:34:15.645123,New England Patriots,sugarhouse,13.0
2020-12-28 21:34:15.645125,New England Patriots,draftkings,14.0
2020-12-28 21:34:15.645127,New England Patriots,unibet,13.0
2020-12-28 21:34:15.645129,New England Patriots,mybookieag,3.95
2020-12-28 21:34:15.645131,New England Patriots,betmgm,11.0
2020-12-28 21:34:15.645133,New England Patriots,pointsbetus,12.5
2020-12-28 21:34:15.645135,New England Patriots,fanduel,12.2
2020-12-28 21:34:15.645139,Dallas Cowboys,lowvig,1.64
2020-12-28 21:34:15.645141,Dallas Cowboys,betonlineag,1.63
2020-12-28 21:34:15.645144,Dallas Cowboys,williamhill_us,1.67
2020-12-28 21:34:15.645146,Dallas Cowboys,fanduel,1.64
2020-12-28 21:34:15.645147,Dallas Cowboys,sugarhouse,1.68
2020-12-28 21:34:15.645148,Dallas Cowboys,unibet,1.68
2020-12-28 21:34:15.645149,Dallas Cowboys,betrivers,1.68
2020-12-28 21:34:15.645151,Dallas Cowboys,draftkings,1.68
2020-12-28 21:34:15.645152,Dallas Cowboys,pointsbetus,1.67
2020-12-28 21:34:15.645153,Dallas Cowboys,bookmaker,1.67
2020-12-28 21:34:15.645155,Dallas Cowboys,bovada,1.65
2020-12-28 21:34:15.645156,Dallas Cowboys,betmgm,1.67
2020-12-28 21:34:15.645157,Dallas Cowboys,gtbets,1.67
2020-12-28 21:34:15.645159,Dallas Cowboys,betfair,1.66
2020-12-28 21:34:15.645160,Dallas Cowboys,caesars,1.67
2020-12-28 21:34:15.645162,New York Giants,lowvig,2.37
2020-12-28 21:34:15.645163,New York Giants,betonlineag,2.37
2020-12-28 21:34:15.645164,New York Giants,williamhill_us,2.3
2020-12-28 21:34:15.645165,New York Giants,fanduel,2.32
2020-12-28 21:34:15.645167,New York Giants,sugarhouse,2.23
2020-12-28 21:34:15.645168,New York Giants,unibet,2.23
2020-12-28 21:34:15.645169,New York Giants,betrivers,2.23
2020-12-28 21:34:15.645170,New York Giants,draftkings,2.23
2020-12-28 21:34:15.645172,New York Giants,pointsbetus,2.3
2020-12-28 21:34:15.645173,New York Giants,bookmaker,2.28
2020-12-28 21:34:15.645175,New York Giants,bovada,2.35
2020-12-28 21:34:15.645176,New York Giants,betmgm,2.25
2020-12-28 21:34:15.645177,New York Giants,gtbets,2.3
2020-12-28 21:34:15.645178,New York Giants,betfair,2.38
2020-12-28 21:34:15.645180,New York Giants,caesars,2.3
2020-12-28 21:34:15.645182,Cleveland Browns,williamhill_us,1.3
2020-12-28 21:34:15.645183,Cleveland Browns,unibet,1.3
2020-12-28 21:34:15.645184,Cleveland Browns,betrivers,1.3
2020-12-28 21:34:15.645186,Cleveland Browns,sugarhouse,1.3
2020-12-28 21:34:15.645187,Cleveland Browns,draftkings,1.3
2020-12-28 21:34:15.645189,Cleveland Browns,betmgm,1.33
2020-12-28 21:34:15.645191,Cleveland Browns,betfair,1.26
2020-12-28 21:34:15.645192,Cleveland Browns,bovada,1.29
2020-12-28 21:34:15.645193,Cleveland Browns,pointsbetus,1.29
2020-12-28 21:34:15.645195,Cleveland Browns,fanduel,1.34
2020-12-28 21:34:15.645196,Cleveland Browns,gtbets,1.29
2020-12-28 21:34:15.645197,Pittsburgh Steelers,williamhill_us,3.75
2020-12-28 21:34:15.645199,Pittsburgh Steelers,unibet,3.55
2020-12-28 21:34:15.645200,Pittsburgh Steelers,betrivers,3.55
2020-12-28 21:34:15.645201,Pittsburgh Steelers,sugarhouse,3.55
2020-12-28 21:34:15.645202,Pittsburgh Steelers,draftkings,3.55
2020-12-28 21:34:15.645203,Pittsburgh Steelers,betmgm,3.5
2020-12-28 21:34:15.645205,Pittsburgh Steelers,betfair,3.8
2020-12-28 21:34:15.645206,Pittsburgh Steelers,bovada,3.75
2020-12-28 21:34:15.645208,Pittsburgh Steelers,pointsbetus,3.65
2020-12-28 21:34:15.645210,Pittsburgh Steelers,fanduel,3.35
2020-12-28 21:34:15.645211,Pittsburgh Steelers,gtbets,3.7
2020-12-28 21:34:15.645213,Baltimore Ravens,betonlineag,1.14
2020-12-28 21:34:15.645215,Baltimore Ravens,lowvig,1.14
2020-12-28 21:34:15.645216,Baltimore Ravens,williamhill_us,1.13
2020-12-28 21:34:15.645218,Baltimore Ravens,fanduel,1.17
2020-12-28 21:34:15.645219,Baltimore Ravens,bookmaker,1.14
2020-12-28 21:34:15.645220,Baltimore Ravens,pointsbetus,1.14
2020-12-28 21:34:15.645222,Baltimore Ravens,bovada,1.12
2020-12-28 21:34:15.645223,Baltimore Ravens,sugarhouse,1.14
